"","dyadID","r_years","childnum","obsid","day_A","day_of_study_A","day_of_study_P","day_P","fair_chores_A","fair_chores_P","gender_chr_A","gender_chr_P","genderE_A","genderE_P","grbs_ss_A","grbs_ss_P","income_A","income_P","partID_A","partID_P","partnum_A","partnum_P","qmi_ss_A","qmi_ss_P","telework_A","telework_P"
"504",18097117,13.2082191780822,3,253359629,"Friday","5","5","Friday","4","2","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","2.75","3.25","1","1"
"505",18097117,13.2082191780822,3,253359630,"Saturday","6","6","Saturday","3","4","W","M","1","-1","3.2","3.1","30000","65000","R_D82yWXQCPehTYOd","R_r86LixcW9gMWsaB","1","2","3.25","1.75","1","1"
"506",18097117,13.2082191780822,3,253359630,"Saturday","6","6","Saturday","4","3","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","1.75","3.25","1","1"
"507",18097117,13.2082191780822,3,253359631,"Sunday","7","7","Sunday","4","4","W","M","1","-1","3.2","3.1","30000","65000","R_D82yWXQCPehTYOd","R_r86LixcW9gMWsaB","1","2","3.25","3.25","1","1"
"508",18097117,13.2082191780822,3,253359631,"Sunday","7","7","Sunday","4","4","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","3.25","3.25","1","1"
"509",18097117,13.2082191780822,3,253359632,"Monday","8","8","Monday","4","3","W","M","1","-1","3.2","3.1","30000","65000","R_D82yWXQCPehTYOd","R_r86LixcW9gMWsaB","1","2","2.75","2.5","1","1"
"510",18097117,13.2082191780822,3,253359632,"Monday","8","8","Monday","3","4","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","2.5","2.75","1","1"
"511",18097117,13.2082191780822,3,253359633,"Tuesday","9","9","Tuesday","2","3","W","M","1","-1","3.2","3.1","30000","65000","R_D82yWXQCPehTYOd","R_r86LixcW9gMWsaB","1","2","2.5","2.5","1","1"
"512",18097117,13.2082191780822,3,253359633,"Tuesday","9","9","Tuesday","3","2","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","2.5","2.5","1","1"
"513",18097117,13.2082191780822,3,253359634,"Wednesday","10","10","Wednesday","4","4","W","M","1","-1","3.2","3.1","30000","65000","R_D82yWXQCPehTYOd","R_r86LixcW9gMWsaB","1","2","1.75","2.5","1","1"
"514",18097117,13.2082191780822,3,253359634,"Wednesday","10","10","Wednesday","4","4","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","2.5","1.75","1","1"
"515",18097117,13.2082191780822,3,253359635,"Thursday","11","11","Thursday","4","3","W","M","1","-1","3.2","3.1","30000","65000","R_D82yWXQCPehTYOd","R_r86LixcW9gMWsaB","1","2","3.5","1.75","1","1"
"516",18097117,13.2082191780822,3,253359635,"Thursday","11","11","Thursday","3","4","M","W","-1","1","3.1","3.2","65000","30000","R_r86LixcW9gMWsaB","R_D82yWXQCPehTYOd","2","1","1.75","3.5","1","1"
"517",18324617,2.51780821917808,1.5,256544625,"Monday","1","1","Monday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"518",18324617,2.51780821917808,1.5,256544625,"Monday","1","1","Monday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"519",18324617,2.51780821917808,1.5,256544626,"Tuesday","2","2","Tuesday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"520",18324617,2.51780821917808,1.5,256544626,"Tuesday","2","2","Tuesday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"521",18324617,2.51780821917808,1.5,256544627,"Wednesday","3","3","Wednesday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"522",18324617,2.51780821917808,1.5,256544627,"Wednesday","3","3","Wednesday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"523",18324617,2.51780821917808,1.5,256544628,"Thursday","4","4","Thursday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"524",18324617,2.51780821917808,1.5,256544628,"Thursday","4","4","Thursday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"525",18324617,2.51780821917808,1.5,256544629,"Friday","5","5","Friday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"526",18324617,2.51780821917808,1.5,256544629,"Friday","5","5","Friday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"527",18324617,2.51780821917808,1.5,256544630,"Saturday","6","6","Saturday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"528",18324617,2.51780821917808,1.5,256544630,"Saturday","6","6","Saturday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"529",18324617,2.51780821917808,1.5,256544631,"Sunday","7","7","Sunday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"530",18324617,2.51780821917808,1.5,256544631,"Sunday","7","7","Sunday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"531",18324617,2.51780821917808,1.5,256544632,"Monday","8","8","Monday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"532",18324617,2.51780821917808,1.5,256544632,"Monday","8","8","Monday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"533",18324617,2.51780821917808,1.5,256544633,"Tuesday","9","9","Tuesday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"534",18324617,2.51780821917808,1.5,256544633,"Tuesday","9","9","Tuesday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"535",18324617,2.51780821917808,1.5,256544634,"Wednesday","10","10","Wednesday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"536",18324617,2.51780821917808,1.5,256544634,"Wednesday","10","10","Wednesday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"537",18324617,2.51780821917808,1.5,256544635,"Thursday","11","11","Thursday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"538",18324617,2.51780821917808,1.5,256544635,"Thursday","11","11","Thursday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"539",18324617,2.51780821917808,1.5,256544636,"Friday","12","12","Friday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"540",18324617,2.51780821917808,1.5,256544636,"Friday","12","12","Friday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"541",18324617,2.51780821917808,1.5,256544637,"Saturday","13","13","Saturday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"542",18324617,2.51780821917808,1.5,256544637,"Saturday","13","13","Saturday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"543",18324617,2.51780821917808,1.5,256544638,"Sunday","14","14","Sunday","5","5","W","M","1","-1","1.6","1.7","45000","30000","R_2alary9tovMYdp3","R_qWa3CuB6owdUbtL","1","2","4","4","1","0"
"544",18324617,2.51780821917808,1.5,256544638,"Sunday","14","14","Sunday","5","5","M","W","-1","1","1.7","1.6","30000","45000","R_qWa3CuB6owdUbtL","R_2alary9tovMYdp3","2","1","4","4","0","1"
"545",18756718,11.8246575342466,3,262594039,"Monday","1","1","Monday","4","3","W","M","1","-1","3.9","3.95","50000","52000","R_rqgd98ll383EsIF","R_1Fv4Yl9kvXpUxbj","2","1","2.25","3.75","1","0"
"546",18756718,11.8246575342466,3,262594039,"Monday","1","1","Monday","3","4","M","W","-1","1","3.95","3.9","52000","50000","R_1Fv4Yl9kvXpUxbj","R_rqgd98ll383EsIF","1","2","3.75","2.25","0","1"
"547",18756718,11.8246575342466,3,262594042,"Thursday","4","4","Thursday","5","2","W","M","1","-1","3.9","3.95","50000","52000","R_rqgd98ll383EsIF","R_1Fv4Yl9kvXpUxbj","2","1","2.5","3.25","1","0"
"548",18756718,11.8246575342466,3,262594042,"Thursday","4","4","Thursday","2","5","M","W","-1","1","3.95","3.9","52000","50000","R_1Fv4Yl9kvXpUxbj","R_rqgd98ll383EsIF","1","2","3.25","2.5","0","1"
"549",22536798,18.3534246575342,1,315515159,"Monday","1","1","Monday","5","4","W","M","1","-1","2.9","3.05","28000","50000","R_1kNdw6dmTnPc5x1","R_Rbjl5Kkkp7XLh6x","1","2","2.25","2.5","1","1"
"550",22536798,18.3534246575342,1,315515159,"Monday","1","1","Monday","4","5","M","W","-1","1","3.05","2.9","50000","28000","R_Rbjl5Kkkp7XLh6x","R_1kNdw6dmTnPc5x1","2","1","2.5","2.25","1","1"
"551",22536798,18.3534246575342,1,315515160,"Tuesday","2","2","Tuesday","4","4","W","M","1","-1","2.9","3.05","28000","50000","R_1kNdw6dmTnPc5x1","R_Rbjl5Kkkp7XLh6x","1","2","2.25","1.5","1","1"
"552",22536798,18.3534246575342,1,315515160,"Tuesday","2","2","Tuesday","4","4","M","W","-1","1","3.05","2.9","50000","28000","R_Rbjl5Kkkp7XLh6x","R_1kNdw6dmTnPc5x1","2","1","1.5","2.25","1","1"
"553",22536798,18.3534246575342,1,315515161,"Wednesday","3","3","Wednesday","3","3","W","M","1","-1","2.9","3.05","28000","50000","R_1kNdw6dmTnPc5x1","R_Rbjl5Kkkp7XLh6x","1","2","2.5","2","1","1"
"554",22536798,18.3534246575342,1,315515161,"Wednesday","3","3","Wednesday","3","3","M","W","-1","1","3.05","2.9","50000","28000","R_Rbjl5Kkkp7XLh6x","R_1kNdw6dmTnPc5x1","2","1","2","2.5","1","1"
"555",22536798,18.3534246575342,1,315515162,"Thursday","4","4","Thursday","3","4","W","M","1","-1","2.9","3.05","28000","50000","R_1kNdw6dmTnPc5x1","R_Rbjl5Kkkp7XLh6x","1","2","2","1.5","1","1"
"556",22536798,18.3534246575342,1,315515162,"Thursday","4","4","Thursday","4","3","M","W","-1","1","3.05","2.9","50000","28000","R_Rbjl5Kkkp7XLh6x","R_1kNdw6dmTnPc5x1","2","1","1.5","2","1","1"
"557",22536798,18.3534246575342,1,315515163,"Friday","5","5","Friday","4","3","W","M","1","-1","2.9","3.05","28000","50000","R_1kNdw6dmTnPc5x1","R_Rbjl5Kkkp7XLh6x","1","2","2.25","1.75","1","1"
"558",22536798,18.3534246575342,1,315515163,"Friday","5","5","Friday","3","4","M","W","-1","1","3.05","2.9","50000","28000","R_Rbjl5Kkkp7XLh6x","R_1kNdw6dmTnPc5x1","2","1","1.75","2.25","1","1"
